Size;Standard;Hybrid_5;Hybrid_10;Hybrid_15;Hybrid_20;Hybrid_30;Hybrid_50
58400;31944;21417;17438;15125;15250;13736;13763
58500;32091;21954;18971;15469;15955;13885;14193
58600;32176;21499;17383;15267;15217;13813;13764
58700;31726;21505;17362;15304;15322;13813;13894
58800;32015;21568;17553;15326;15260;14095;13769
58900;31487;22143;17527;15376;15358;13919;13785
59000;31319;22053;17544;15359;15446;13820;13794
59100;31824;22670;17443;15349;15293;14048;13888
59200;31309;21605;17647;15596;15343;13820;13815
59300;33785;23477;17900;15711;15605;14176;14242
59400;35281;23936;17956;15958;15460;14843;15915
59500;34986;22864;19644;17911;17393;14844;15174
59600;33546;21759;17783;15805;16499;14166;14410
59700;31766;21735;17708;16683;15952;14135;14333
59800;36329;24219;22582;21266;20907;18454;20488
59900;52213;35382;30183;25945;26184;24705;24467
60000;58983;41690;34883;31115;27791;27012;28637
60100;55649;38580;31969;28407;26030;25753;25996
60200;51756;35029;29075;24591;23585;21996;22639
60300;50071;35007;27221;24918;24418;21717;21542
60400;48495;33262;26884;24151;24051;21472;21842
60500;55805;38528;29586;25642;28158;26219;25300
60600;51419;35309;30114;27279;28172;25364;24940
60700;50655;40234;28538;25437;24033;22625;21582
60800;51807;36106;28141;24608;24011;22159;21928
60900;49131;33675;27428;24295;24390;21674;21725
61000;51003;33457;27590;24125;23902;22018;21509
61100;48954;33981;27090;24124;25313;22000;22249
61200;49139;33361;27201;24442;24185;22099;21912
61300;51045;33877;27109;23654;24237;22791;21985
61400;49051;35221;28334;25624;25418;21520;22742
61500;51787;34133;28898;26420;25542;23001;21988
61600;53583;35714;28532;25352;25378;22229;22756
61700;53853;35447;30313;25811;26976;21848;22432
61800;42198;25263;20417;17892;17251;16222;15829
61900;33201;23537;19223;16572;16210;15170;14539
62000;33025;24836;19573;16767;16899;14890;14718
62100;32954;22555;18487;17052;16772;14929;14723
62200;33522;22272;18670;16424;16030;15231;14463
62300;33619;24229;19437;16680;16413;15475;14639
62400;36753;24160;19019;17958;16713;15947;15352
62500;34237;23389;19306;19058;17652;17389;15744
62600;33189;22727;19013;17779;16644;15593;15271
62700;33622;22986;18552;17128;16324;15631;14636
62800;49980;33768;26860;24077;25753;27195;24702
62900;59060;39272;34773;34034;26785;30366;29076
63000;56285;38757;33077;29718;28160;27327;23861
63100;53340;35111;28492;26328;25964;26350;24382
63200;52390;35648;29586;28561;25866;25218;23813
63300;53075;37266;30813;27264;25907;25100;23782
63400;50717;35418;28090;26767;25423;25702;21736
63500;52788;36083;28350;28795;28503;24413;23435
63600;52263;38577;32365;27956;25706;25659;22903
63700;50815;35040;28476;27225;24473;24790;22495
63800;50511;34521;28072;26671;25061;24699;23025
63900;51665;36375;28283;27117;25315;24858;22586
64000;51575;35833;28723;28328;26864;26177;23687
64100;52507;35639;29093;28163;25137;24827;23292
64200;44036;26077;21020;20174;18764;17729;17566
64300;34440;23194;19330;19020;16743;17008;15695
64400;34036;23095;18647;19219;18935;17711;15149
64500;34540;23076;18867;18250;16864;16604;15451
64600;33778;22851;18816;18329;17092;16494;14982
64700;33845;22900;18757;18426;16552;16623;15061
64800;33911;22881;18793;18628;17523;16547;14987
64900;33980;22894;19493;18452;16618;16650;14964
65000;33853;22941;18878;18759;16849;16725;15037
65100;35158;23593;18900;19868;17499;17113;15512
65200;34241;23725;19110;19357;17359;16819;15162
65300;34175;23103;18974;18982;16759;17339;15125
65400;34505;23324;19678;19582;16794;16797;15162
65500;35440;23371;19222;19329;17675;17127;15526
65600;34901;23321;19474;19383;17507;17761;15543
65700;35718;24147;19567;19994;17203;18269;15999
65800;35116;24285;19069;19158;17084;16948;16095
65900;34728;23929;19234;19800;16968;17106;15426
66000;35794;23799;20493;19649;18840;17396;16018
66100;35454;23307;19417;19090;16985;17446;15454
66200;34931;23324;19194;19106;16870;16878;15311
66300;35419;24232;20833;19863;17332;17314;15574
66400;36382;24662;19891;19484;18417;17340;16067
66500;37231;27694;19568;19503;16927;17323;15296
66600;36229;23763;19967;19543;17121;17223;15969
66700;35442;23520;19256;19500;17135;17079;16224
66800;35801;23762;20224;19796;18269;18069;15665
66900;36066;23758;19396;19388;17201;17188;15505
67000;36034;24002;19625;19575;17833;17440;15708
67100;36056;24354;19440;19368;17150;17124;15813
67200;35367;23701;19629;19424;17136;17172;15529
67300;35483;24235;19517;19449;17848;17431;15522
67400;50625;33177;31204;27185;23601;23997;22514
67500;56494;38830;31847;30571;26765;27637;25586
67600;57239;38340;28344;29136;25456;25595;24063
67700;36927;24544;20458;19795;17687;17539;15800
67800;36317;24089;20209;19653;17537;17328;15966
67900;38618;28418;21001;20772;19175;18046;16177
68000;37811;24705;20489;20403;17814;17916;16213
68100;40542;24054;20197;20300;17685;17420;16310
68200;36485;23944;20535;20046;17465;17818;16112
68300;36423;24028;19710;19820;18266;18958;15724
68400;36166;23871;19812;19715;17392;19712;16891
68500;36244;23938;20225;20637;17284;17407;15718
68600;36888;23879;19749;19689;17442;17418;15779
68700;36324;24466;19751;20535;17615;17468;15808
68800;38069;23947;19774;22362;21086;19933;16031
68900;39404;28481;20703;19772;17532;17456;15844
69000;36677;24029;19900;19802;17514;17529;16391
69100;36644;24051;19815;19912;17634;17828;15937
69200;36669;24464;20244;19872;17534;17648;15756
69300;36781;24029;19947;19902;17522;18118;15893
69400;38328;26545;20350;21478;17939;17555;16236
69500;36941;24061;19864;19893;17585;18215;15820
69600;36913;24871;19959;19960;17642;17667;15933
69700;37126;24139;19952;20011;18248;17795;15940
69800;37089;24676;20015;19846;17865;18297;16013
69900;37739;24132;20024;20007;17695;17684;16230
70000;37302;24389;20031;20003;18154;17733;16269
70100;37773;25078;20022;20023;17844;17794;16006
70200;37573;24637;20311;20693;18351;17872;16123
70300;38011;24378;20100;20135;17808;18104;15993
70400;37524;24295;20748;21282;20888;20834;16605
70500;38830;24816;21283;20562;18369;18435;16074
70600;38443;25485;20600;20603;18343;18203;16513
70700;40160;25458;20834;20511;18159;18148;16536
70800;37994;24935;20285;20850;18057;17829;16269
70900;38479;24635;20441;20371;17904;17985;16381
71000;38186;24510;20697;20297;18237;17898;16218
71100;38016;24708;20339;20281;17939;18012;16871
71200;38090;25158;20355;20440;17956;18076;16256
71300;42473;24925;20417;20364;18612;17968;16447
71400;38202;24636;20377;20309;18170;17986;16359
71500;39206;24778;20252;20299;18124;18102;16444
71600;38246;24686;20953;20357;18092;18129;16354
71700;38416;25844;20470;20903;18183;18102;17035
71800;38843;25297;20675;20463;18338;18138;16631
71900;38886;24787;20586;20875;18974;18529;16396
72000;39872;25541;21092;21147;18770;18420;16543
72100;39144;25037;20901;20677;18329;19070;16949
72200;39115;24821;21257;21106;19598;18442;16622
72300;39002;26134;20896;21120;18541;18139;16483
72400;51682;30010;24257;26362;25397;25192;23467
72500;61377;40402;32464;32428;29495;32356;26847
72600;66415;40892;34079;32435;29892;29426;27202
72700;60135;38395;32519;32870;28525;27806;25074
72800;60899;38904;31436;31917;27795;27970;25623
72900;59477;38978;31917;32079;28928;28042;25318
73000;59538;37962;31719;32206;27726;27785;25835
73100;59303;37959;31333;32126;28028;28176;25617
73200;60046;38082;31936;31199;27809;28521;24977
73300;59837;37947;31871;31722;27830;27920;25372
73400;60528;38351;31650;31493;28171;27804;25165
73500;61019;39211;32020;31675;29232;28573;26669
73600;62667;39352;32820;31234;28344;28804;25762
73700;60688;36825;32105;31018;29363;27361;26195
73800;59248;39325;31332;32161;27974;27850;26530
73900;61009;38167;32635;32448;28596;31340;26095
74000;39652;24935;20502;20023;17759;18325;17578
74100;40541;25281;20593;21112;18177;18585;17947
74200;41262;24781;21668;21053;18884;18915;16733
74300;39873;24335;20591;22675;19822;18537;17300
74400;41774;26582;20965;22565;19040;18485;17024
74500;44493;27161;22748;22071;19703;20564;19403
74600;41106;26800;22380;21252;19845;20056;17009
74700;41919;25676;22144;22550;19304;19171;17302
74800;41999;25641;21105;21449;18839;18722;17151
74900;41497;26426;21990;21841;18624;18805;18634
75000;40947;25548;21937;21224;19166;19422;17391
75100;41666;26501;22366;21481;19764;19194;17998
75200;41000;25569;21115;21327;18937;19017;17406
75300;41490;25972;21845;22465;19426;18913;17281
75400;41357;26181;21542;21268;19298;19161;17503
75500;42805;25961;22324;21556;19643;19145;18146
75600;42374;26961;22093;21949;19731;19519;18051
75700;42060;27134;22634;22286;19337;19754;17810
75800;43919;27872;22405;21782;19323;19455;17615
75900;42544;26317;21969;21451;19673;19218;17691
76000;61260;38515;34385;38824;37119;34557;29807
76100;66929;41959;36271;33805;29414;29564;27229
76200;69905;45483;35479;35961;32992;30804;28868
76300;67892;41938;34774;34693;31191;36311;29802
76400;67697;41143;33945;37054;31540;31996;27877
76500;68833;42319;35450;35010;31535;32394;28035
76600;68148;42625;34194;34782;31340;30993;27262
76700;66702;40766;34117;34968;30527;29547;27822
76800;69319;43566;35640;34926;30146;31054;27575
76900;66734;40978;34292;33621;29065;30566;26955
77000;67562;39051;32963;32906;29637;30207;26972
77100;64519;41556;34087;33220;30342;29585;26256
77200;67025;39952;34532;33549;30738;31279;28492
77300;68726;41826;35397;34887;31436;32274;28714
77400;67010;42710;34528;34265;30385;31590;28964
77500;64906;41063;34577;33893;30356;30667;27290
77600;66903;41066;32820;33304;30575;29834;27927
77700;68371;41592;34174;33833;30168;30746;28856
77800;67418;41589;32671;34435;30872;30297;28182
77900;68474;41670;34975;33717;30950;31467;27882
78000;68165;46028;38256;34953;30382;30655;30037
78100;68788;42013;34197;35891;31165;32587;29064
78200;67791;40855;34913;34020;31944;31400;28543
78300;68056;42438;35163;34549;31976;30438;27556
78400;67833;40246;33849;33534;30210;30643;28380
78500;67973;40833;33768;35284;30399;30211;27175
78600;68066;42646;35285;35151;30614;30732;29528
78700;67388;41852;34461;34581;32991;31798;28301
78800;70122;42580;35746;36106;31015;30653;27782
78900;68438;41118;35072;34582;31591;31298;28976
79000;72995;43905;37447;35831;31656;31453;29915
79100;69061;42961;33228;35450;29589;30813;28081
79200;68962;41873;34254;34585;30529;31179;27795
79300;70332;44147;36699;37010;33364;33915;30155
79400;68943;41814;34353;34324;30322;31890;28012
79500;68710;44427;35883;37174;32469;33308;28303
79600;70021;42238;35079;36445;31983;32928;29693
79700;71784;43992;35920;35419;31879;33883;28518
79800;72771;42977;34573;35705;31992;31583;29388
79900;72641;43574;35143;36120;32889;31884;29018
80000;78993;47358;37767;37096;34386;33596;30992
80100;71527;45986;35414;37230;33729;31560;29560
80200;75018;44239;35876;35569;31179;32176;28946
80300;71685;43980;35672;36844;32408;31492;29060
80400;73299;42860;35050;36211;32251;32017;30627
80500;74378;44332;37256;37460;32385;31497;32237
80600;77252;46495;39245;38719;33104;32979;29280
80700;71665;42471;36564;36296;32530;33170;29450
80800;79522;44775;37047;37244;32693;32743;30411
80900;74787;44182;37054;35578;32598;33153;30763
81000;72100;43056;36172;37075;31359;32956;29160
81100;71582;44325;36093;35950;36448;35120;29254
81200;78562;41210;33667;34797;27793;35227;30503
81300;62227;38479;30753;31636;29142;27907;25267
81400;53545;31283;23877;22835;20554;22241;20976
81500;45828;27617;22887;23118;20414;20404;18469
81600;46820;27623;22792;22615;20187;20269;18365
81700;49633;31125;26062;24078;23852;23664;19049
81800;72593;49484;32938;32536;28838;27553;27772
81900;71309;44452;35579;34033;27810;27629;25103
82000;61632;40892;32743;32583;28448;28241;25194
82100;71156;42646;36739;36929;33812;32921;29624
82200;78129;44922;35820;35294;31814;32234;30566
82300;82355;45790;37804;38427;36385;33840;30833
82400;79481;47769;40029;40041;37476;37705;32039
82500;81989;49269;39572;38420;38060;36619;31372
82600;80142;43750;35803;37071;33389;33093;29153
82700;71918;43833;39041;35209;33569;32082;28963
82800;72700;45746;37424;34535;33690;33880;29126
82900;68186;36803;33749;33130;30456;26957;24950
83000;47699;28451;24971;24574;23026;21856;19932
83100;54078;36259;31746;26243;23658;22751;21490
83200;50840;30948;26036;26006;23667;21729;21119
83300;49424;29913;25453;24618;23372;22913;19283
83400;47997;31433;26954;25643;25998;24290;20267
83500;50786;29451;26406;25880;24318;23185;20677
83600;49671;29320;25068;24495;23628;22462;20780
83700;50900;31914;27056;25605;24158;23125;20995
83800;54834;30763;25405;24001;23202;23031;20806
83900;53308;33152;28685;26798;25046;22966;20671
84000;67278;46014;39649;41013;34602;32243;29244
84100;71826;45601;39182;36552;35111;32864;30325
84200;72265;44816;38456;36610;34149;33740;29708
84300;74158;45633;39795;35857;37185;32907;29968
84400;80950;46996;39462;35530;37903;33390;30230
84500;57851;30785;27237;28477;27825;24379;20571
84600;53588;30862;26258;24859;23677;21540;19925
84700;51793;31767;26509;25793;24679;22426;20595
84800;61345;39453;31096;34220;26923;23250;23720
84900;48389;29837;25443;23498;22766;21071;19092
85000;48674;30243;25652;23700;23548;21231;19029
85100;49280;31656;26892;24592;24897;22318;19275
85200;49026;30247;25951;24221;23534;21725;19494
85300;47882;29942;25934;23848;23081;21136;19366
85400;47634;29779;25641;23812;23344;21094;19453
85500;68272;41702;32173;30028;35284;30158;27584
85600;49333;30031;27671;23763;23515;21231;19212
85700;47943;30312;26955;24669;24673;20998;19239
85800;76782;42881;36052;32458;39349;35487;30192
85900;75898;49461;43074;37317;37138;33314;29591
86000;79790;47861;41841;37663;37875;36167;31359
86100;77874;52388;44378;38456;39210;34497;31240
86200;82069;52371;43151;39731;42461;37767;33825
86300;81076;52136;44447;39421;38820;34710;31703
86400;76892;52015;41110;35789;37462;34343;29929
86500;76265;46884;41149;37239;36941;32796;30663
86600;76827;48764;43153;36672;38817;33111;30111
86700;74441;48233;44127;36552;36806;33500;30373
86800;76953;48854;41710;37032;37401;34228;30096
86900;74682;47954;42807;36442;36843;33249;29281
87000;72648;47788;39845;33429;35342;30061;27065
87100;49495;31470;27171;24114;23891;21645;19555
87200;65907;48690;41010;32701;33639;29888;27687
87300;79804;49704;42295;40019;37820;33359;32409
87400;68273;41393;34285;30039;30967;27395;23640
87500;50284;32381;28406;24366;24605;22073;19711
87600;50586;34416;28705;24486;24477;21756;20096
87700;51936;33727;28539;24528;24758;22371;19963
87800;61815;37853;33348;29253;29967;26675;29056
87900;77708;52432;46513;38589;38266;35196;30573
88000;77286;49920;43063;38027;38217;34050;31779
88100;77498;52023;44966;38178;38502;32969;30032
88200;77896;53074;47741;43879;42194;48113;48808
88300;92196;63483;59621;55794;52477;43073;39258
88400;83549;61177;49176;40451;39571;38749;35210
88500;89512;65528;57260;49585;51449;47656;40167
88600;96258;66089;47420;43674;47702;39662;39965
88700;84230;52175;46449;42235;41460;41574;36367
88800;97522;65376;51263;41309;45092;42849;37911
88900;83100;57681;46072;44722;41121;36554;33381
89000;87968;53723;49429;40265;46353;35219;32898
89100;94934;57825;55456;49913;41211;41791;33986
89200;84068;53314;48969;42732;44196;38933;35859
89300;85921;55199;54205;49223;47646;39271;38662
89400;65124;46930;36341;30429;34142;30206;24382
89500;54945;35264;30826;25569;26709;24003;22015
89600;52821;38268;33888;26332;25850;24454;24096
89700;52719;37701;30914;25580;26143;22911;21404
89800;55277;35557;30709;26844;25905;22231;21818
89900;52633;34415;29722;26227;25429;24559;20815
90000;53259;34699;31482;26295;28473;24845;22751
90100;52913;31456;31645;26968;27852;23836;22277
90200;50793;31336;29752;26612;28547;23720;22250
90300;49659;31853;29127;25802;25350;22565;20787
90400;47044;32195;30394;25437;26620;23505;20566
90500;49578;31852;29421;26254;26526;22927;20598
90600;48603;32269;30188;25846;26057;24058;20835
90700;47290;32433;30811;25742;25350;22455;21365
90800;50528;33368;29569;27399;26441;23388;20852
90900;51616;33619;31163;27209;26498;23934;24800
91000;48257;31815;29224;26363;25825;24373;21629
91100;62525;38185;36623;29675;32239;28965;27639
91200;59302;43559;39149;33529;34531;30731;29061
91300;58372;38162;34519;28810;30836;27849;25582
91400;50737;31945;29647;26453;25602;23703;21363
91500;49139;36935;33507;27789;29026;23861;22398
91600;49959;33490;29365;25515;25221;22872;21189
91700;49137;32563;28999;26236;25530;23698;20890
91800;47927;32352;28798;25079;25224;22386;20904
91900;75534;58365;51742;44149;44076;44107;36585
92000;82456;51470;45709;44106;41008;37354;31907
92100;74322;49976;44995;40642;39369;35079;33452
92200;74176;50407;45442;39499;40641;33615;32737
92300;75478;52705;45371;39129;39000;34343;32985
92400;76496;63904;46507;40314;39842;34566;33463
92500;80410;50755;51294;42621;43101;38326;32256
92600;93662;65563;52158;44395;41148;39165;40289
92700;83022;56496;57900;47058;41948;39957;38901
92800;86368;52448;49298;45615;43234;40841;33132
92900;76657;52008;45118;39116;39459;35847;32706
93000;75449;51224;48860;40750;42687;36265;34196
93100;79048;51891;47492;41907;41573;42900;33405
93200;86475;55748;46290;44007;40917;34682;33130
93300;75320;52201;45021;40992;40486;37955;33404
93400;76388;51389;44887;42278;40220;39345;35766
93500;79901;52901;52590;44011;46883;40131;38022
93600;76220;54000;48380;43522;47625;39008;37354
93700;88099;57208;49595;47608;43627;40244;36660
93800;81188;53442;47150;42445;44506;42452;34183
93900;87779;59224;49050;42935;43421;38141;37540
94000;83633;57742;51354;46120;41923;37370;34503
94100;63704;43379;40374;32491;33962;27727;23488
94200;53071;36021;30365;26350;27205;23829;22739
94300;52157;34169;29664;26346;26505;24320;21643
94400;49933;34601;37546;32839;33691;28490;25312
94500;82009;54326;47097;41100;40657;39861;33782
94600;83744;60800;49833;43327;46250;38117;34138
94700;65042;44037;37319;33300;31792;32518;27074
94800;61687;40733;31629;27916;29137;25532;22808
94900;57166;36991;30979;27822;27749;26194;22408
95000;52937;37635;32244;29082;28842;24811;22894
95100;55056;39507;34148;28135;28894;24382;24017
95200;60395;40133;34291;29524;34577;27132;27718
95300;60612;43846;42847;32038;32816;26728;26024
95400;53385;36565;35680;28551;28084;24650;23827
95500;55158;39051;32991;28376;28205;26078;23681
95600;56954;40724;34055;30887;28831;26700;25354
95700;55740;38440;33493;28920;30324;25117;23415
95800;51532;35904;31169;26728;27182;24962;22727
95900;53584;36279;31637;27294;28078;24786;22527
96000;53612;38432;32746;28230;28325;25451;23458
96100;54816;38867;31039;28285;28113;27914;24513
96200;55303;37799;31574;27928;28188;24594;24093
96300;53258;40134;32977;28373;28433;27542;22963
96400;50793;36978;31940;26589;28089;25112;22010
96500;52009;37672;32117;28961;29947;26277;23041
96600;55562;38784;32432;28384;30098;26938;23673
96700;53469;37789;32335;28798;27296;24439;23061
96800;56142;36749;31334;27734;28312;25213;25356
96900;51067;36434;30624;27023;26871;24203;22439
97000;51062;35870;30558;26908;26659;24033;21934
97100;51187;36459;30350;26693;26878;24149;21711
97200;53705;37203;31814;28357;28262;24410;22739
97300;51401;36315;30489;26879;26929;24216;21982
97400;51471;36361;30623;26849;28241;24119;22516
97500;52106;36681;31320;26833;27373;24410;21876
97600;52069;36331;30748;27558;26874;24492;22092
97700;51650;36770;30929;27141;26821;24276;23284
97800;51845;37188;31830;27757;27530;24874;23135
97900;53578;39084;31429;27543;27954;24804;22994
98000;52662;36934;31371;27794;27029;24684;22396
98100;55299;37413;32084;28201;27896;24550;21919
98200;52022;37729;31293;27997;28030;25162;22474
98300;53257;37333;31512;27461;27445;24803;23968
98400;53625;37711;32385;29211;28366;24896;22475
98500;52355;37237;31349;27599;27493;24739;22635
98600;58763;39367;32194;29643;31269;26925;24521
98700;57673;40280;32885;28585;28390;27038;24887
98800;52780;37234;31614;27649;27717;24780;22350
98900;57505;39563;33567;30151;29259;27429;24236
99000;63829;40832;33188;29589;28409;26518;23727
99100;52743;38595;33690;28640;27762;24853;23111
99200;53485;37655;31672;29977;29232;27169;24621
99300;52711;37321;31362;27809;28158;24875;22613
99400;52669;38379;32135;27406;27768;25467;23367
99500;54448;37777;33260;28631;28531;25956;22609
99600;53185;37432;31508;27266;27660;24570;23001
99700;52579;36836;31234;27977;27513;24596;22756
99800;52745;37625;32092;27561;27629;24930;23043
99900;53246;37401;31936;27941;27644;24465;23163
100000;52539;38180;31413;27293;27410;24663;22624
